Time step;System heat demand;Heat_demand_CoSES_H1;Heat_demand_CoSES_H2;System electricity demand;CoSESEMS01OBJ01_COUPL01;CoSESEMS01OBJ01_COUPL01_OFF;CoSESEMS01OBJ01_STRGE01_Discharge;CoSESEMS01OBJ01_STRGE01_Charge;CoSESEMS02OBJ01_CPROD01;CoSESEMS02OBJ01_CPROD01_OFF;CoSESEMS02OBJ01_STRGE01_Discharge;CoSESEMS02OBJ01_STRGE01_Charge;connection_FromCoSES_H1_ToCoSES_H2Frwd;connection_FromCoSES_H1_ToCoSES_H2Back;ElecBuy;ElecSell;CoSESEMS01OBJ01_COUPL01_withEffieciency_HEAT;CoSESEMS01OBJ01_COUPL01_withEffieciency_ELECTRICITY;CoSESEMS02OBJ01_CPROD01_withEfficiency;connection_FromCoSES_H1_ToCoSES_H2Frwd_withEfficiency;connection_FromCoSES_H1_ToCoSES_H2Back_withEfficiency;CoSESEMS01OBJ01_STRGE01_SOC;CoSESEMS02OBJ01_STRGE01_SOC;CoSESEMS01OBJ01_STRGE01_SOC_Energy;CoSESEMS02OBJ01_STRGE01_SOC_Energy;Max buy limt [kW];Electricity buying price [EUR/kWh];Electricity selling price [EUR/kWh];Heat buying price [EUR/kWh];Total cost [EUR];CO2 emissions [kg CO2];
10,0000;18,2427;4,8608;13,3819;0,9405;6,9156;0,0000;0,0000;0,1392;15,2067;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,9821;5,0000;1,9225;13,3819;0,0000;0,0000;0,3061;0,3080;19,2653;19,3856;9999,0000;0,2850;0,0800;0,1300;-0,1395;-0,0025
11,0000;18,3138;4,8804;13,4334;0,9199;6,9156;0,0000;0,0000;0,1196;15,2652;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0026;5,0000;1,9225;13,4334;0,0000;0,0000;0,3050;0,3064;19,1979;19,2838;9999,0000;0,2850;0,0800;0,1300;-0,1595;-0,0025
12,0000;18,3817;4,8989;13,4828;0,9066;6,9156;0,0000;0,0000;0,1011;15,3214;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0159;5,0000;1,9225;13,4828;0,0000;0,0000;0,3039;0,3048;19,1261;19,1825;9999,0000;0,2850;0,0800;0,1300;-0,1798;-0,0025
13,0000;18,4448;4,9157;13,5291;0,9006;6,9156;0,0000;0,0000;0,0843;15,3740;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0220;5,0000;1,9225;13,5291;0,0000;0,0000;0,3027;0,3032;19,0502;19,0818;9999,0000;0,2850;0,0800;0,1300;-0,2003;-0,0025
14,0000;18,5042;4,9313;13,5729;0,8946;6,9156;0,0000;0,0000;0,0687;15,4237;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0280;5,0000;1,9225;13,5729;0,0000;0,0000;0,3014;0,3016;18,9706;18,9817;9999,0000;0,2850;0,0800;0,1300;-0,2208;-0,0025
15,0000;18,5616;4,9462;13,6155;0,8885;6,9156;0,0000;0,0000;0,0538;15,4721;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0340;5,0000;1,9225;13,6155;0,0000;0,0000;0,3001;0,3000;18,8877;18,8820;9999,0000;0,2850;0,0800;0,1300;-0,2415;-0,0025
16,0000;18,6171;4,9603;13,6568;0,8873;6,9156;0,0000;0,0000;0,0397;15,5191;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0352;5,0000;1,9225;13,6568;0,0000;0,0000;0,2987;0,2984;18,8016;18,7829;9999,0000;0,2850;0,0800;0,1300;-0,2622;-0,0025
17,0000;18,6699;4,9736;13,6963;0,8909;6,9156;0,0000;0,0000;0,0264;15,5640;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0317;5,0000;1,9225;13,6963;0,0000;0,0000;0,2973;0,2969;18,7125;18,6843;9999,0000;0,2850;0,0800;0,1300;-0,2829;-0,0025
18,0000;18,7209;4,9863;13,7347;0,8945;6,9156;0,0000;0,0000;0,0137;15,6076;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0281;5,0000;1,9225;13,7347;0,0000;0,0000;0,2958;0,2953;18,6207;18,5862;9999,0000;0,2850;0,0800;0,1300;-0,3034;-0,0025
19,0000;18,7709;4,9986;13,7723;0,8981;6,9156;0,0000;0,0000;0,0014;15,6503;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0245;5,0000;1,9225;13,7723;0,0000;0,0000;0,2943;0,2937;18,5263;18,4886;9999,0000;0,2850;0,0800;0,1300;-0,3239;-0,0025
20,0000;18,8181;5,0100;13,8081;0,9224;6,9156;0,0000;0,0000;0,0000;15,7036;0,0000;0,0000;0,0000;0,0000;0,0111;0,0000;1,0001;5,0000;1,9225;13,8192;0,0000;0,0100;0,2928;0,2922;18,4293;18,3915;9999,0000;0,2850;0,0800;0,1300;-0,3439;-0,0025
21,0000;18,8568;5,0190;13,8378;0,9668;6,9156;0,0000;0,0000;0,0000;15,7488;0,0000;0,0000;0,0000;0,0000;0,0211;0,0000;0,9558;5,0000;1,9225;13,8590;0,0000;0,0190;0,2913;0,2907;18,3326;18,2950;9999,0000;0,2850;0,0800;0,1300;-0,3630;-0,0025
22,0000;18,8910;5,0266;13,8643;1,0113;6,9156;0,0000;0,0000;0,0000;15,7885;0,0000;0,0000;0,0000;0,0000;0,0296;0,0000;0,9113;5,0000;1,9225;13,8939;0,0000;0,0266;0,2897;0,2891;18,2363;18,1989;9999,0000;0,2850;0,0800;0,1300;-0,3812;-0,0025
23,0000;18,9220;5,0333;13,8887;1,0559;6,9156;0,0000;0,0000;0,0000;15,8247;0,0000;0,0000;0,0000;0,0000;0,0371;0,0000;0,8666;5,0000;1,9225;13,9257;0,0000;0,0333;0,2882;0,2876;18,1406;18,1034;9999,0000;0,2850;0,0800;0,1300;-0,3986;-0,0025
24,0000;18,9469;5,0383;13,9086;1,2024;6,9156;0,0000;0,0000;0,0000;15,8535;0,0000;0,0000;0,0000;0,0000;0,0425;0,0000;0,7201;5,0000;1,9225;13,9511;0,0000;0,0383;0,2867;0,2861;18,0454;18,0083;9999,0000;0,2850;0,0800;0,1300;-0,4130;-0,0025
25,0000;18,9582;5,0396;13,9186;1,4507;6,9156;0,0000;0,0000;0,0000;15,8665;0,0000;0,0000;0,0000;0,0000;0,0440;0,0000;0,4718;5,0000;1,9225;13,9626;0,0000;0,0396;0,2852;0,2846;17,9506;17,9138;9999,0000;0,2850;0,0800;0,1300;-0,4224;-0,0025
26,0000;18,9597;5,0387;13,9210;1,6991;6,9156;0,0000;0,0000;0,0000;15,8682;0,0000;0,0000;0,0000;0,0000;0,0430;0,0000;0,2234;5,0000;1,9225;13,9640;0,0000;0,0387;0,2837;0,2831;17,8564;17,8197;9999,0000;0,2850;0,0800;0,1300;-0,4269;-0,0025
27,0000;18,9544;5,0362;13,9182;1,9475;6,9156;0,0000;0,0000;0,0000;15,8619;0,0000;0,0000;0,0000;0,0000;0,0402;0,0250;0,0000;5,0000;1,9225;13,9584;0,0000;0,0362;0,2822;0,2816;17,7626;17,7262;9999,0000;0,2850;0,0800;0,1300;-0,4251;0,0004
28,0000;18,9436;5,0322;13,9114;2,1848;6,9156;0,0000;0,0000;0,0000;15,8491;0,0000;0,0000;0,0000;0,0000;0,0358;0,2622;0,0000;5,0000;1,9225;13,9472;0,0000;0,0322;0,2807;0,2802;17,6694;17,6331;9999,0000;0,2850;0,0800;0,1300;-0,4064;0,0315
29,0000;18,9268;5,0265;13,9002;2,4109;6,9156;0,0000;0,0000;0,0000;15,8293;0,0000;0,0000;0,0000;0,0000;0,0295;0,4884;0,0000;5,0000;1,9225;13,9297;0,0000;0,0265;0,2793;0,2787;17,5766;17,5406;9999,0000;0,2850;0,0800;0,1300;-0,3716;0,0894
30,0000;18,9053;5,0198;13,8855;2,6370;6,9156;0,0000;0,0000;0,0000;15,8039;0,0000;0,0000;0,0000;0,0000;0,0220;0,7145;0,0000;5,0000;1,9225;13,9075;0,0000;0,0198;0,2778;0,2772;17,4843;17,4485;9999,0000;0,2850;0,0800;0,1300;-0,3207;0,1740
31,0000;18,8806;5,0123;13,8684;2,8631;6,9156;0,0000;0,0000;0,0000;15,7750;0,0000;0,0000;0,0000;0,0000;0,0136;0,9406;0,0000;5,0000;1,9225;13,8820;0,0000;0,0123;0,2763;0,2758;17,3925;17,3569;9999,0000;0,2850;0,0800;0,1300;-0,2537;0,2855
32,0000;18,8440;5,0005;13,8435;2,9885;6,9156;0,0000;0,0000;0,0000;15,7319;0,0000;0,0000;0,0000;0,0000;0,0005;1,0660;0,0000;5,0000;1,9225;13,8441;0,0000;0,0005;0,2749;0,2743;17,3012;17,2657;9999,0000;0,2850;0,0800;0,1300;-0,1778;0,4118
33,0000;18,7386;4,9603;13,7784;3,0116;6,9156;0,0000;0,0000;0,0397;15,6572;0,0000;0,0000;0,0000;0,0000;0,0000;1,0890;0,0000;5,0000;1,9225;13,7784;0,0000;0,0000;0,2734;0,2729;17,2104;17,1751;9999,0000;0,2850;0,0800;0,1300;-0,1002;0,5409
34,0000;18,6068;4,9104;13,6965;3,0351;6,9156;0,0000;0,0000;0,0896;15,5642;0,0000;0,0000;0,0000;0,0000;0,0000;1,1126;0,0000;5,0000;1,9225;13,6965;0,0000;0,0000;0,2722;0,2714;17,1297;17,0849;9999,0000;0,2850;0,0800;0,1300;-0,0209;0,6727
35,0000;18,4609;4,8565;13,6043;3,0587;6,9156;0,0000;0,0000;0,1435;15,4595;0,0000;0,0000;0,0000;0,0000;0,0000;1,1362;0,0000;5,0000;1,9225;13,6043;0,0000;0,0000;0,2711;0,2700;17,0615;16,9952;9999,0000;0,2850;0,0800;0,1300;0,0601;0,8073
36,0000;18,2987;4,7979;13,5008;3,0407;6,9156;0,0000;0,0000;0,2021;15,3418;0,0000;0,0000;0,0000;0,0000;0,0000;1,1181;0,0000;5,0000;1,9225;13,5008;0,0000;0,0000;0,2702;0,2686;17,0067;16,9060;9999,0000;0,2850;0,0800;0,1300;0,1397;0,9398
37,0000;18,1220;4,7352;13,3869;2,9816;6,9156;0,0000;0,0000;0,2648;15,2123;0,0000;0,0000;0,0000;0,0000;0,0000;1,0591;0,0000;5,0000;1,9225;13,3869;0,0000;0,0000;0,2696;0,2672;16,9664;16,8172;9999,0000;0,2850;0,0800;0,1300;0,2152;1,0653
38,0000;17,9280;4,6665;13,2615;2,9224;6,9156;0,0000;0,0000;0,3335;15,0699;0,0000;0,0000;0,0000;0,0000;0,0000;0,9999;0,0000;5,0000;1,9225;13,2615;0,0000;0,0000;0,2692;0,2658;16,9416;16,7290;9999,0000;0,2850;0,0800;0,1300;0,2864;1,1838
39,0000;17,7181;4,5931;13,1250;2,8632;6,9156;0,0000;0,0000;0,4069;14,9148;0,0000;0,0000;0,0000;0,0000;0,0000;0,9407;0,0000;5,0000;1,9225;13,1250;0,0000;0,0000;0,2690;0,2644;16,9335;16,6411;9999,0000;0,2850;0,0800;0,1300;0,3534;1,2952
40,0000;17,4813;4,5129;12,9684;2,8127;6,9156;0,0000;0,0000;0,4871;14,7368;0,0000;0,0000;0,0000;0,0000;0,0000;0,8902;0,0000;5,0000;1,9225;12,9684;0,0000;0,0000;0,2692;0,2630;16,9433;16,5538;9999,0000;0,2850;0,0800;0,1300;0,4169;1,4007
41,0000;17,2273;4,4264;12,8010;2,7734;6,9156;0,0000;0,0000;0,5736;14,5465;0,0000;0,0000;0,0000;0,0000;0,0000;0,8508;0,0000;5,0000;1,9225;12,8010;0,0000;0,0000;0,2697;0,2616;16,9724;16,4669;9999,0000;0,2850;0,0800;0,1300;0,4775;1,5015
42,0000;16,9485;4,3350;12,6136;2,7333;6,9156;0,0000;0,0000;0,6650;14,3336;0,0000;0,0000;0,0000;0,0000;0,0000;0,8108;0,0000;5,0000;1,9225;12,6136;0,0000;0,0000;0,2705;0,2603;17,0224;16,3804;9999,0000;0,2850;0,0800;0,1300;0,5353;1,5976
43,0000;16,6497;4,2396;12,4102;2,6932;6,9156;0,0000;0,0000;0,7604;14,1025;0,0000;0,0000;0,0000;0,0000;0,0000;0,7707;0,0000;5,0000;1,9225;12,4102;0,0000;0,0000;0,2716;0,2589;17,0943;16,2944;9999,0000;0,2850;0,0800;0,1300;0,5902;1,6889
44,0000;16,3217;4,1355;12,1862;2,6795;6,9156;0,0000;0,0000;0,8645;13,8480;0,0000;0,0000;0,0000;0,0000;0,0000;0,7570;0,0000;5,0000;1,9225;12,1862;0,0000;0,0000;0,2731;0,2575;17,1890;16,2089;9999,0000;0,2850;0,0800;0,1300;0,6441;1,7786
45,0000;15,9945;4,0371;11,9574;2,6913;6,9156;0,0000;0,0000;0,0000;12,6032;0,0000;0,0000;0,0000;0,9629;0,0000;0,7688;0,0000;5,0000;1,9225;11,0908;0,8666;0,0000;0,2750;0,2562;17,3084;16,1238;9999,0000;0,2850;0,0800;0,1300;0,6989;1,8697
46,0000;15,6500;3,9356;11,7144;2,7034;6,9156;0,0000;0,0000;0,0000;12,2232;0,0000;0,0000;0,0000;1,0644;0,0000;0,7808;0,0000;5,0000;1,9225;10,7565;0,9580;0,0000;0,2736;0,2548;17,2175;16,0391;9999,0000;0,2850;0,0800;0,1300;0,7545;1,9622
47,0000;15,2940;3,8339;11,4601;2,7154;6,9156;0,0000;0,0000;0,0000;11,8302;0,0000;0,0000;0,0000;1,1661;0,0000;0,7929;0,0000;5,0000;1,9225;10,4106;1,0495;0,0000;0,2721;0,2535;17,1271;15,9549;9999,0000;0,2850;0,0800;0,1300;0,8110;2,0561
48,0000;14,9255;3,7291;11,1964;2,7577;6,9156;0,0000;0,0000;0,0000;11,4234;0,0000;0,0000;0,0000;1,2709;0,0000;0,8351;0,0000;5,0000;1,9225;10,0526;1,1438;0,0000;0,2707;0,2522;17,0372;15,8711;9999,0000;0,2850;0,0800;0,1300;0,8705;2,1551
49,0000;14,5501;3,6325;10,9175;2,8283;6,9156;0,0000;0,0000;0,0000;11,0077;0,0000;0,0000;0,0000;1,3675;0,0000;0,9057;0,0000;5,0000;1,9225;9,6868;1,2307;0,0000;0,2693;0,2508;16,9478;15,7878;9999,0000;0,2850;0,0800;0,1300;0,9351;2,2624
50,0000;14,1434;3,5204;10,6230;2,8994;6,9156;0,0000;0,0000;0,0000;10,5584;0,0000;0,0000;0,0000;1,4796;0,0000;0,9768;0,0000;5,0000;1,9225;9,2914;1,3316;0,0000;0,2679;0,2495;16,8588;15,7049;9999,0000;0,2850;0,0800;0,1300;1,0046;2,3782
51,0000;13,7033;3,3935;10,3097;2,9705;6,9156;0,0000;0,0000;0,0000;10,0726;0,0000;0,0000;0,0000;1,6065;0,0000;1,0480;0,0000;5,0000;1,9225;8,8639;1,4458;0,0000;0,2664;0,2482;16,7703;15,6225;9999,0000;0,2850;0,0800;0,1300;1,0793;2,5024
52,0000;13,2469;3,2581;9,9888;3,0026;6,9156;0,0000;0,0000;0,0000;9,5694;0,0000;0,0000;0,0000;1,7419;0,0000;1,0800;0,0000;5,0000;1,9225;8,4211;1,5677;0,0000;0,2651;0,2469;16,6823;15,5405;9999,0000;0,2850;0,0800;0,1300;1,1563;2,6304
53,0000;12,8206;3,1358;9,6848;2,9955;6,9156;0,0000;0,0000;0,0000;9,0989;0,0000;0,0000;0,0000;1,8642;0,0000;1,0730;0,0000;5,0000;1,9225;8,0070;1,6777;0,0000;0,2637;0,2456;16,5947;15,4589;9999,0000;0,2850;0,0800;0,1300;1,2327;2,7575
54,0000;12,4258;3,0247;9,4011;2,9885;6,9156;0,0000;0,0000;0,4185;9,0909;0,0000;0,0000;0,0000;1,5568;0,0000;1,0659;0,0000;5,0000;1,9225;8,0000;1,4011;0,0000;0,2623;0,2443;16,5075;15,3777;9999,0000;0,2850;0,0800;0,1300;1,3087;2,8838
55,0000;12,0584;2,9226;9,1358;2,9814;6,9156;0,0000;0,0000;0,8154;9,0909;0,0000;0,0000;0,0000;1,2620;0,0000;1,0589;0,0000;5,0000;1,9225;8,0000;1,1358;0,0000;0,2625;0,2430;16,5224;15,2970;9999,0000;0,2850;0,0800;0,1300;1,3841;3,0093
56,0000;11,7326;2,8349;8,8977;2,9369;6,9156;0,0000;0,0000;1,1676;9,0909;0,0000;0,0000;0,0000;0,9974;0,0000;1,0144;0,0000;5,0000;1,9225;8,0000;0,8977;0,0000;0,2643;0,2418;16,6334;15,2167;9999,0000;0,2850;0,0800;0,1300;1,4564;3,1294
57,0000;11,5006;2,7811;8,7196;2,8561;6,9156;0,0000;0,0000;1,4194;9,0909;0,0000;0,0000;0,0000;0,7995;0,0000;0,9335;0,0000;5,0000;1,9225;8,0000;0,7196;0,0000;0,2674;0,2405;16,8292;15,1368;9999,0000;0,2850;0,0800;0,1300;1,5229;3,2400
58,0000;11,3466;2,7511;8,5955;2,7749;6,9156;0,0000;0,0000;1,5872;9,0909;0,0000;0,0000;0,0000;0,6616;0,0000;0,8523;0,0000;5,0000;1,9225;8,0000;0,5955;0,0000;0,2714;0,2392;17,0851;15,0573;9999,0000;0,2850;0,0800;0,1300;1,5836;3,3410
59,0000;11,2613;2,7410;8,5202;2,6937;6,9156;0,0000;0,0000;1,6809;9,0909;0,0000;0,0000;0,0000;0,5780;0,0000;0,7711;0,0000;5,0000;1,9225;8,0000;0,5202;0,0000;0,2761;0,2380;17,3803;14,9783;9999,0000;0,2850;0,0800;0,1300;1,6386;3,4323
60,0000;11,2468;2,7516;8,4951;2,6228;6,9156;0,0000;0,0000;1,6982;9,0909;0,0000;0,0000;0,0000;0,5502;0,0000;0,7002;0,0000;5,0000;1,9225;8,0000;0,4951;0,0000;0,2812;0,2367;17,6966;14,8996;9999,0000;0,2850;0,0800;0,1300;1,6885;3,5152
61,0000;11,3189;2,7900;8,5289;2,5623;6,9156;0,0000;0,0000;1,6223;9,0909;0,0000;0,0000;0,0000;0,5876;0,0000;0,6397;0,0000;5,0000;1,9225;8,0000;0,5289;0,0000;0,2862;0,2355;18,0156;14,8214;9999,0000;0,2850;0,0800;0,1300;1,7340;3,5910
62,0000;11,4618;2,8493;8,6125;2,5017;6,9156;0,0000;0,0000;1,4702;9,0909;0,0000;0,0000;0,0000;0,6805;0,0000;0,5792;0,0000;5,0000;1,9225;8,0000;0,6125;0,0000;0,2910;0,2342;18,3144;14,7436;9999,0000;0,2850;0,0800;0,1300;1,7753;3,6596
63,0000;11,6555;2,9244;8,7311;2,4412;6,9156;0,0000;0,0000;1,2633;9,0909;0,0000;0,0000;0,0000;0,8123;0,0000;0,5187;0,0000;5,0000;1,9225;8,0000;0,7311;0,0000;0,2951;0,2330;18,5748;14,6662;9999,0000;0,2850;0,0800;0,1300;1,8123;3,7210
64,0000;11,8910;3,0124;8,8786;2,4121;6,9156;0,0000;0,0000;0,4134;9,0909;0,0000;0,0000;0,5381;1,5742;0,0000;0,4896;0,0000;5,0000;1,9225;8,0000;1,4168;0,0000;0,2984;0,2318;18,7836;14,5892;9999,0000;0,2850;0,0800;0,1300;1,8472;3,7790
65,0000;12,1825;3,1174;9,0651;2,4144;6,9156;0,0000;0,0000;0,5127;9,0909;0,0000;0,0000;0,1678;1,3699;0,0000;0,4919;0,0000;5,0000;1,9225;8,0000;1,2329;0,0000;0,2985;0,2327;18,7852;14,6431;9999,0000;0,2850;0,0800;0,1300;1,8822;3,8373
66,0000;12,6799;3,3098;9,3701;2,4167;6,9156;0,0000;0,0000;0,1678;9,0909;0,0000;0,0000;0,0000;1,5224;0,0000;0,4942;0,0000;5,0000;1,9225;8,0000;1,3701;0,0000;0,2989;0,2321;18,8109;14,6069;9999,0000;0,2850;0,0800;0,1300;1,9174;3,8958
67,0000;13,4702;3,6175;9,8527;2,4190;6,9156;0,0000;0,0000;0,0000;9,7823;0,0000;0,0000;0,0000;1,3825;0,0000;0,4965;0,0000;5,0000;1,9225;8,6084;1,2442;0,0000;0,2979;0,2309;18,7529;14,5302;9999,0000;0,2850;0,0800;0,1300;1,9528;3,9546
68,0000;13,9784;3,7904;10,1880;2,4874;6,9156;0,0000;0,0000;0,0000;10,3402;0,0000;0,0000;0,0000;1,2096;0,0000;0,5649;0,0000;5,0000;1,9225;9,0994;1,0886;0,0000;0,2964;0,2296;18,6544;14,4540;9999,0000;0,2850;0,0800;0,1300;1,9930;4,0216
69,0000;14,2908;3,8822;10,4086;2,6222;6,9156;0,0000;0,0000;0,0000;10,6848;0,0000;0,0000;0,0000;1,1178;0,0000;0,6997;0,0000;5,0000;1,9225;9,4026;1,0060;0,0000;0,2948;0,2284;18,5565;14,3781;9999,0000;0,2850;0,0800;0,1300;2,0429;4,1045
70,0000;14,4923;3,9336;10,5586;2,7569;6,9156;0,0000;0,0000;0,0000;10,9079;0,0000;0,0000;0,0000;1,0664;0,0000;0,8344;0,0000;5,0000;1,9225;9,5989;0,9597;0,0000;0,2933;0,2272;18,4591;14,3026;9999,0000;0,2850;0,0800;0,1300;2,1023;4,2034
71,0000;14,6321;3,9653;10,6667;2,8916;6,9156;0,0000;0,0000;0,0000;11,0631;0,0000;0,0000;0,0000;1,0347;0,0000;0,9691;0,0000;5,0000;1,9225;9,7355;0,9312;0,0000;0,2917;0,2260;18,3621;14,2275;9999,0000;0,2850;0,0800;0,1300;2,1714;4,3182
72,0000;14,7304;3,9851;10,7453;3,0668;6,9156;0,0000;0,0000;0,0000;11,1726;0,0000;0,0000;0,0000;1,0149;0,0000;1,1443;0,0000;5,0000;1,9225;9,8319;0,9134;0,0000;0,2902;0,2249;18,2657;14,1528;9999,0000;0,2850;0,0800;0,1300;2,2529;4,4538
73,0000;14,7751;3,9881;10,7870;3,2826;6,9156;0,0000;0,0000;0,0000;11,2230;0,0000;0,0000;0,0000;1,0119;0,0000;1,3601;0,0000;5,0000;1,9225;9,8763;0,9107;0,0000;0,2887;0,2237;18,1699;14,0785;9999,0000;0,2850;0,0800;0,1300;2,3498;4,6150
74,0000;14,7825;3,9816;10,8009;3,4984;6,9156;0,0000;0,0000;0,0000;11,2322;0,0000;0,0000;0,0000;1,0184;0,0000;1,5758;0,0000;5,0000;1,9225;9,8844;0,9165;0,0000;0,2872;0,2225;18,0745;14,0046;9999,0000;0,2850;0,0800;0,1300;2,4621;4,8017
75,0000;14,7660;3,9701;10,7958;3,7141;6,9156;0,0000;0,0000;0,0000;11,2147;0,0000;0,0000;0,0000;1,0299;0,0000;1,7916;0,0000;5,0000;1,9225;9,8689;0,9269;0,0000;0,2857;0,2213;17,9796;13,9311;9999,0000;0,2850;0,0800;0,1300;2,5897;5,0140
76,0000;14,7318;3,9552;10,7766;3,8820;6,9156;0,0000;0,0000;0,0000;11,1776;0,0000;0,0000;0,0000;1,0448;0,0000;1,9595;0,0000;5,0000;1,9225;9,8363;0,9403;0,0000;0,2842;0,2202;17,8852;13,8579;9999,0000;0,2850;0,0800;0,1300;2,7294;5,2462
77,0000;14,6828;3,9368;10,7461;4,0021;6,9156;0,0000;0,0000;0,0000;11,1241;0,0000;0,0000;0,0000;1,0632;0,0000;2,0795;0,0000;5,0000;1,9225;9,7892;0,9569;0,0000;0,2827;0,2190;17,7913;13,7852;9999,0000;0,2850;0,0800;0,1300;2,8775;5,4926
